run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
custom_scattered_scene_003__standard_offroad__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_003,custom_scattered_random,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.257879104444406,0.7751298533929957,0.3578118958207252,30871,47515.49301799969,34,33
custom_scattered_scene_001__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_001,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.919797411278442,0.39559802412986755,0.14825392912676433,11361,60577.068058000805,33,32
custom_scattered_scene_003__mountain_large__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_003,custom_scattered_random,mountain_large,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.257879104444406,0.684299922903024,0.35857200670533423,30390,43353.75650499918,34,33
custom_scattered_scene_004__urban_small__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,urban_small,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.583323950610097,0.6386446422409444,0.2874577202918801,28500,39102.43870500017,34,33
custom_scattered_scene_004__urban_small__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,urban_small,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.827359575687368,0.42966851592063904,0.2633673148888688,28530,38198.135410999384,33,32
custom_scattered_scene_004__mountain_large__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,mountain_large,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.827359575687368,0.2937149107456207,0.16370060952092014,17897,24181.46997599979,33,32
custom_scattered_scene_003__mountain_large__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,mountain_large,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.967909934575246,0.29582035541534424,0.09916656086079806,11862,50828.337601000385,33,32
custom_scattered_scene_004__standard_offroad__proposed_ml_risk_constrained_astar__main,custom_scattered_scene_004,custom_scattered_random,standard_offroad,proposed_ml_risk_constrained_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.827359575687368,0.33082038164138794,0.19175927271820187,21112,41523.84576000077,33,32
custom_scattered_scene_002__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_002,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,13.891176917684673,0.3122113347053528,0.1528194008083408,16246,75537.12807500051,33,32
custom_scattered_scene_003__standard_offroad__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.022276888538094,0.2798551619052887,0.10803687454983656,13279,64828.52866200119,33,32
custom_scattered_scene_004__mountain_large__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,mountain_large,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.57636641803356,0.6616031549250087,0.3347626690177146,32198,40617.08203299895,34,33
custom_scattered_scene_004__standard_offroad__baseline2_manual_risk_weighted_astar__none,custom_scattered_scene_004,custom_scattered_random,standard_offroad,baseline2_manual_risk_weighted_astar,none,0.800000011920929,109,12,6,12,109,6,2,1,,14.57617194572823,0.6845588045904325,0.328687580952756,31868,52505.29619400004,34,33
custom_scattered_scene_003__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_003,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.028752310670804,0.34745466709136963,0.15147287866326278,15544,81511.53107000027,33,32
custom_scattered_scene_004__standard_offroad__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,standard_offroad,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.121399677743629,0.3069104850292206,0.1458013455865268,17976,62146.092553000926,33,32
custom_scattered_scene_004__mountain_large__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,mountain_large,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.113666157359738,0.23811428248882294,0.12175270297260415,15633,53750.08096900092,33,32
custom_scattered_scene_004__urban_small__baseline3_ml_risk_weighted_astar__main,custom_scattered_scene_004,custom_scattered_random,urban_small,baseline3_ml_risk_weighted_astar,main,0.800000011920929,109,12,6,12,109,6,2,1,,14.134783230093118,0.43546125292778015,0.21136495909208716,24010,81310.40498499897,33,32
