run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
lateral_slope_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_001,lateral_slope,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5259882807731628,10,60,0,110,60,0,2,1,,10.137139554978663,0.5596393942832947,0.38052287522697453,16139,22303.663894000238,26,25
lateral_slope_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_001,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.5259882807731628,10,60,0,110,60,0,2,1,,10.137139554978663,0.5582560300827026,0.3648546648854282,15676,22596.958807999727,26,25
slope_bumps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_002,slope_bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5524070858955383,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,6.457109000621131,0,0
slope_bumps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,slope_bumps_scene_002,slope_bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5524070858955383,10,60,0,110,60,0,2,0,max_expansions_or_no_path,nan,nan,nan,1,6.248945999686839,0,0
bumps_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.061567360111649,0.2210957109928131,0.11770633254828514,2187,3241.300833000423,26,25
bumps_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.061567360111649,0.23408973217010498,0.14230046391343373,2911,4919.480471000497,26,25
pits_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_003,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.43905091285705566,10,60,0,110,60,0,2,1,,10.097475326473841,0.28311556577682495,0.1692453154241668,8194,11750.157174000378,26,25
lateral_slope_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,urban_small,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,1,,10.149121523058602,0.4564184844493866,0.33300535192602215,14930,24601.96937299952,26,25
bumps_scene_001__mountain_large__proposed_ml_risk_constrained_astar__main,bumps_scene_001,bumps,mountain_large,proposed_ml_risk_constrained_astar,main,0.5463687777519226,10,60,0,110,60,0,2,1,,10.10512288788516,0.15596942603588104,0.10867057879968572,4167,7484.692009000355,26,25
bumps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.105451362647676,0.3167124092578888,0.19411194968499432,4289,6927.184694000061,26,25
