run_id,scene_id,terrain_class,vehicle_id,method,model_tag,friction_mu,start_i,start_j,start_k,goal_i,goal_j,goal_k,goal_radius_cells,found,fail_reason,path_length_m,risk_max,risk_avg,expanded_nodes,planning_time_ms,num_states,num_actions
steps_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,steps_scene_003,steps,mountain_large,proposed_ml_risk_constrained_astar,main,0.6985999345779419,10,60,0,110,60,0,2,1,,10.047925433082744,0.13039304316043854,0.08241055202375763,132,207.7955260001545,26,25
lateral_slope_scene_003__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_003,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.5139427781105042,10,60,0,110,60,0,2,1,,10.138503888599995,0.405289888381958,0.25234931825929635,402,494.12444599965966,26,25
pits_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,mountain_large,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.028241742331483,0.1824767291545868,0.11000336109398752,68,154.6860629996445,26,25
lateral_slope_scene_002__mountain_large__proposed_ml_risk_constrained_astar__main,lateral_slope_scene_002,lateral_slope,mountain_large,proposed_ml_risk_constrained_astar,main,0.48195257782936096,10,60,0,110,60,0,2,1,,10.337299459414806,0.3204815983772278,0.20606476433203494,558,564.017894999779,26,25
pits_scene_001__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.34909799695014954,0.21054195218007996,101,374.3485229997532,26,25
pits_scene_001__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_001,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5201796889305115,10,60,0,110,60,0,2,1,,10.0365950371019,0.2053333818912506,0.1332269122559528,104,379.5317280000745,26,25
pits_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,urban_small,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.028241742331483,0.3155706524848938,0.20796061317168207,68,343.47955099929095,26,25
steps_scene_003__standard_offroad__proposed_ml_risk_constrained_astar__main,steps_scene_003,steps,standard_offroad,proposed_ml_risk_constrained_astar,main,0.6985999345779419,10,60,0,110,60,0,2,1,,10.047925433082744,0.15202298760414124,0.10246825143375816,119,462.01039100014896,26,25
pits_scene_002__standard_offroad__proposed_ml_risk_constrained_astar__main,pits_scene_002,pits,standard_offroad,proposed_ml_risk_constrained_astar,main,0.5565356612205505,10,60,0,110,60,0,2,1,,10.028241742331483,0.2122517079114914,0.13600577183884205,67,345.6999160007399,26,25
bumps_scene_002__urban_small__proposed_ml_risk_constrained_astar__main,bumps_scene_002,bumps,urban_small,proposed_ml_risk_constrained_astar,main,0.5224663019180298,10,60,0,110,60,0,2,1,,10.061567360111649,0.3167124092578888,0.2073452979745119,118,192.95435799995175,26,25
